timestamp,power,vccint_voltage,vccint_current,vccint_power
2026-05-21 13:51:42,40 Watts,0.798,25.300,20.189
2026-05-21 13:51:45,40 Watts,0.799,25.300,20.215
2026-05-21 13:51:46,40 Watts,0.797,25.300,20.164
2026-05-21 13:51:47,40 Watts,0.798,25.300,20.189
2026-05-21 13:51:47,36 Watts,0.798,25.300,20.189
2026-05-21 13:51:49,36 Watts,0.798,25.300,20.189
2026-05-21 13:51:49,34 Watts,0.798,25.300,20.189
2026-05-21 13:51:50,34 Watts,0.798,24.900,19.870
2026-05-21 13:51:51,34 Watts,0.798,24.900,19.870
2026-05-21 13:51:52,34 Watts,0.798,24.900,19.870
2026-05-21 13:51:52,41 Watts,0.798,25.700,20.509
2026-05-21 13:51:54,41 Watts,0.799,25.700,20.534
2026-05-21 13:51:54,41 Watts,0.799,25.700,20.534
2026-05-21 13:52:15,35 Watts,0.798,25.200,20.110
2026-05-21 13:52:18,35 Watts,0.798,25.200,20.110
2026-05-21 13:52:19,36 Watts,0.797,25.200,20.084
2026-05-21 13:52:20,36 Watts,0.798,25.100,20.030
2026-05-21 13:52:20,36 Watts,0.797,25.100,20.005
2026-05-21 13:52:22,36 Watts,0.798,25.100,20.030
2026-05-21 13:52:22,36 Watts,0.798,25.000,19.950
2026-05-21 13:52:23,36 Watts,0.798,25.000,19.950
2026-05-21 13:52:24,36 Watts,0.797,25.000,19.925
2026-05-21 13:52:25,36 Watts,0.797,25.000,19.925
2026-05-21 13:52:25,37 Watts,0.798,25.700,20.509
2026-05-21 13:52:27,37 Watts,0.797,25.700,20.483
2026-05-21 13:52:27,37 Watts,0.797,25.700,20.483
2026-05-21 13:52:48,37 Watts,0.798,25.700,20.509
2026-05-21 13:52:51,37 Watts,0.798,25.700,20.509
2026-05-21 13:52:52,35 Watts,0.798,25.700,20.509
2026-05-21 13:52:53,35 Watts,0.799,25.300,20.215
2026-05-21 13:52:53,35 Watts,0.798,25.300,20.189
2026-05-21 13:52:54,35 Watts,0.797,25.300,20.164
2026-05-21 13:52:55,34 Watts,0.797,25.300,20.164
2026-05-21 13:52:56,34 Watts,0.798,25.400,20.269
2026-05-21 13:52:57,34 Watts,0.798,25.400,20.269
2026-05-21 13:52:58,34 Watts,0.798,25.400,20.269
2026-05-21 13:52:58,35 Watts,0.798,25.400,20.269
2026-05-21 13:52:59,35 Watts,0.799,25.400,20.295
2026-05-21 13:53:00,35 Watts,0.798,25.400,20.269
2026-05-21 13:53:01,35 Watts,0.798,25.400,20.269
2026-05-21 13:53:01,35 Watts,0.798,25.700,20.509
2026-05-21 13:53:03,35 Watts,0.799,25.700,20.534
2026-05-21 13:53:03,35 Watts,0.798,25.700,20.509
2026-05-21 13:53:04,35 Watts,0.798,25.700,20.509
2026-05-21 13:53:05,35 Watts,0.798,25.600,20.429
2026-05-21 13:53:06,35 Watts,0.798,25.600,20.429
2026-05-21 13:53:06,35 Watts,0.798,25.600,20.429
2026-05-21 13:53:08,35 Watts,0.798,25.500,20.349
2026-05-21 13:53:08,35 Watts,0.798,25.500,20.349
2026-05-21 13:53:09,35 Watts,0.798,25.500,20.349
2026-05-21 13:53:10,35 Watts,0.798,25.500,20.349
2026-05-21 13:53:11,35 Watts,0.798,25.600,20.429
2026-05-21 13:53:11,35 Watts,0.798,25.600,20.429
2026-05-21 13:53:12,35 Watts,0.798,25.600,20.429
2026-05-21 13:53:13,35 Watts,0.798,25.600,20.429
2026-05-21 13:53:14,35 Watts,0.797,25.500,20.324
2026-05-21 13:53:14,35 Watts,0.798,25.500,20.349
2026-05-21 13:53:16,35 Watts,0.798,25.500,20.349
2026-05-21 13:53:16,35 Watts,0.797,25.400,20.244
2026-05-21 13:53:17,35 Watts,0.798,25.400,20.269
2026-05-21 13:53:18,35 Watts,0.798,25.400,20.269
2026-05-21 13:53:19,35 Watts,0.798,25.400,20.269
2026-05-21 13:53:19,36 Watts,0.798,25.600,20.429
2026-05-21 13:53:21,36 Watts,0.798,25.600,20.429
2026-05-21 13:53:21,36 Watts,0.798,25.600,20.429
2026-05-21 13:53:22,36 Watts,0.799,25.600,20.454
2026-05-21 13:53:23,40 Watts,0.798,25.600,20.429
2026-05-21 13:53:24,40 Watts,0.798,25.600,20.429
2026-05-21 13:53:24,40 Watts,0.798,25.600,20.429
2026-05-21 13:53:25,40 Watts,0.797,25.600,20.403
2026-05-21 13:53:26,35 Watts,0.798,25.600,20.429
2026-05-21 13:53:27,35 Watts,0.798,25.600,20.429
2026-05-21 13:53:27,35 Watts,0.798,25.600,20.429
2026-05-21 13:53:29,35 Watts,0.797,25.500,20.324
2026-05-21 13:53:29,39 Watts,0.798,25.500,20.349
2026-05-21 13:53:30,39 Watts,0.799,25.500,20.375
2026-05-21 13:53:31,37 Watts,0.798,25.500,20.349
2026-05-21 13:53:32,37 Watts,0.798,25.600,20.429
2026-05-21 13:53:32,37 Watts,0.799,25.600,20.454
2026-05-21 13:53:34,37 Watts,0.798,25.600,20.429
2026-05-21 13:53:34,40 Watts,0.798,25.800,20.588
2026-05-21 13:53:35,40 Watts,0.798,25.800,20.588
2026-05-21 13:53:36,40 Watts,0.797,25.800,20.563
2026-05-21 13:53:37,40 Watts,0.798,25.800,20.588
2026-05-21 13:53:37,35 Watts,0.799,25.900,20.694
2026-05-21 13:53:38,35 Watts,0.798,25.900,20.668
2026-05-21 13:53:39,35 Watts,0.798,25.900,20.668
2026-05-21 13:53:40,35 Watts,0.798,25.900,20.668
2026-05-21 13:53:40,35 Watts,0.798,25.900,20.668
2026-05-21 13:53:42,35 Watts,0.798,25.900,20.668
2026-05-21 13:53:42,35 Watts,0.798,25.900,20.668
2026-05-21 13:53:43,35 Watts,0.797,25.900,20.642
2026-05-21 13:53:44,38 Watts,0.798,25.400,20.269
2026-05-21 13:53:45,38 Watts,0.798,25.400,20.269
2026-05-21 13:53:45,38 Watts,0.797,25.400,20.244
2026-05-21 13:53:47,38 Watts,0.799,25.500,20.375
2026-05-21 13:53:47,34 Watts,0.798,25.500,20.349
2026-05-21 13:53:48,34 Watts,0.799,25.500,20.375
2026-05-21 13:53:49,35 Watts,0.798,25.500,20.349
2026-05-21 13:53:50,35 Watts,0.798,25.700,20.509
2026-05-21 13:53:50,35 Watts,0.798,25.700,20.509
2026-05-21 13:53:51,35 Watts,0.798,25.700,20.509
2026-05-21 13:53:52,36 Watts,0.798,25.700,20.509
2026-05-21 13:53:53,36 Watts,0.798,25.700,20.509
2026-05-21 13:53:54,36 Watts,0.799,25.700,20.534
2026-05-21 13:53:55,36 Watts,0.798,25.700,20.509
2026-05-21 13:53:55,36 Watts,0.798,25.300,20.189
2026-05-21 13:53:56,36 Watts,0.798,25.300,20.189
2026-05-21 13:53:57,36 Watts,0.798,25.300,20.189
2026-05-21 13:53:58,36 Watts,0.798,25.300,20.189
2026-05-21 13:53:58,38 Watts,0.798,25.600,20.429
2026-05-21 13:54:00,38 Watts,0.798,25.600,20.429
2026-05-21 13:54:00,38 Watts,0.798,25.600,20.429
2026-05-21 13:54:01,38 Watts,0.798,25.600,20.429
2026-05-21 13:54:02,35 Watts,0.798,25.900,20.668
2026-05-21 13:54:03,35 Watts,0.798,25.900,20.668
2026-05-21 13:54:03,35 Watts,0.798,25.900,20.668
2026-05-21 13:54:05,35 Watts,0.798,25.600,20.429
2026-05-21 13:54:05,38 Watts,0.798,25.600,20.429
2026-05-21 13:54:06,38 Watts,0.799,25.600,20.454
2026-05-21 13:54:07,40 Watts,0.798,25.600,20.429
2026-05-21 13:54:08,40 Watts,0.799,26.200,20.934
2026-05-21 13:54:08,40 Watts,0.798,26.200,20.908
2026-05-21 13:54:09,40 Watts,0.798,26.200,20.908
2026-05-21 13:54:10,36 Watts,0.798,26.200,20.908
2026-05-21 13:54:11,36 Watts,0.798,25.400,20.269
2026-05-21 13:54:11,36 Watts,0.798,25.400,20.269
2026-05-21 13:54:13,36 Watts,0.797,25.400,20.244
2026-05-21 13:54:13,35 Watts,0.798,25.700,20.509
2026-05-21 13:54:14,35 Watts,0.798,25.700,20.509
2026-05-21 13:54:15,35 Watts,0.797,25.700,20.483
2026-05-21 13:54:16,35 Watts,0.797,25.700,20.483
2026-05-21 13:54:16,37 Watts,0.798,25.700,20.509
2026-05-21 13:54:18,37 Watts,0.799,25.700,20.534
2026-05-21 13:54:18,37 Watts,0.798,25.700,20.509
2026-05-21 13:54:19,37 Watts,0.799,25.700,20.534
2026-05-21 13:54:20,35 Watts,0.798,25.600,20.429
2026-05-21 13:54:21,35 Watts,0.798,25.600,20.429
2026-05-21 13:54:21,35 Watts,0.798,25.600,20.429
2026-05-21 13:54:22,35 Watts,0.798,25.600,20.429
2026-05-21 13:54:23,39 Watts,0.798,25.700,20.509
2026-05-21 13:54:24,39 Watts,0.798,25.700,20.509
2026-05-21 13:54:25,38 Watts,0.798,25.700,20.509
2026-05-21 13:54:26,38 Watts,0.798,25.800,20.588
2026-05-21 13:54:26,38 Watts,0.798,25.800,20.588
2026-05-21 13:54:27,38 Watts,0.798,25.800,20.588
2026-05-21 13:54:28,35 Watts,0.798,25.800,20.588
2026-05-21 13:54:29,35 Watts,0.798,25.600,20.429
2026-05-21 13:54:29,35 Watts,0.798,25.600,20.429
2026-05-21 13:54:31,35 Watts,0.798,25.600,20.429
2026-05-21 13:54:31,36 Watts,0.798,25.400,20.269
2026-05-21 13:54:32,36 Watts,0.797,25.400,20.244
2026-05-21 13:54:33,36 Watts,0.798,25.400,20.269
2026-05-21 13:54:34,36 Watts,0.799,25.400,20.295
2026-05-21 13:54:34,35 Watts,0.798,25.800,20.588
2026-05-21 13:54:36,35 Watts,0.798,25.800,20.588
2026-05-21 13:54:36,35 Watts,0.798,25.800,20.588
2026-05-21 13:54:37,35 Watts,0.798,25.800,20.588
2026-05-21 13:54:38,39 Watts,0.798,25.400,20.269
2026-05-21 13:54:39,39 Watts,0.798,25.400,20.269
2026-05-21 13:54:39,39 Watts,0.798,25.400,20.269
2026-05-21 13:54:40,39 Watts,0.798,25.400,20.269
2026-05-21 13:54:41,36 Watts,0.798,25.700,20.509
2026-05-21 13:54:42,36 Watts,0.798,25.700,20.509
2026-05-21 13:54:42,36 Watts,0.797,25.700,20.483
2026-05-21 13:54:44,36 Watts,0.798,25.700,20.509
2026-05-21 13:54:44,35 Watts,0.798,25.700,20.509
2026-05-21 13:54:45,35 Watts,0.797,25.700,20.483
2026-05-21 13:54:46,40 Watts,0.799,25.700,20.534
2026-05-21 13:54:47,40 Watts,0.798,25.200,20.110
2026-05-21 13:54:47,40 Watts,0.798,25.200,20.110
2026-05-21 13:54:49,40 Watts,0.798,25.200,20.110
2026-05-21 13:54:49,38 Watts,0.799,25.700,20.534
2026-05-21 13:54:50,38 Watts,0.799,25.700,20.534
2026-05-21 13:54:51,38 Watts,0.798,25.700,20.509
2026-05-21 13:54:52,38 Watts,0.799,25.700,20.534
2026-05-21 13:54:52,35 Watts,0.798,25.600,20.429
2026-05-21 13:54:53,35 Watts,0.798,25.600,20.429
2026-05-21 13:54:54,35 Watts,0.798,25.600,20.429
2026-05-21 13:54:55,35 Watts,0.797,25.600,20.403
2026-05-21 13:54:55,37 Watts,0.798,25.500,20.349
2026-05-21 13:54:57,37 Watts,0.798,25.500,20.349
2026-05-21 13:54:57,37 Watts,0.798,25.500,20.349
2026-05-21 13:54:58,37 Watts,0.798,25.500,20.349
2026-05-21 13:54:59,41 Watts,0.798,25.600,20.429
2026-05-21 13:55:00,41 Watts,0.798,25.600,20.429
2026-05-21 13:55:00,41 Watts,0.799,25.600,20.454
2026-05-21 13:55:02,41 Watts,0.799,25.500,20.375
2026-05-21 13:55:02,36 Watts,0.798,25.500,20.349
2026-05-21 13:55:03,36 Watts,0.798,25.500,20.349
2026-05-21 13:55:04,35 Watts,0.798,25.500,20.349
2026-05-21 13:55:05,35 Watts,0.798,25.700,20.509
2026-05-21 13:55:05,35 Watts,0.799,25.700,20.534
2026-05-21 13:55:06,35 Watts,0.798,25.700,20.509
2026-05-21 13:55:07,35 Watts,0.798,25.700,20.509
2026-05-21 13:55:08,35 Watts,0.799,25.600,20.454
2026-05-21 13:55:09,35 Watts,0.798,25.600,20.429
2026-05-21 13:55:10,35 Watts,0.798,25.600,20.429
2026-05-21 13:55:10,39 Watts,0.798,25.500,20.349
2026-05-21 13:55:11,39 Watts,0.798,25.500,20.349
2026-05-21 13:55:12,39 Watts,0.798,25.500,20.349
2026-05-21 13:55:13,39 Watts,0.798,25.500,20.349
2026-05-21 13:55:13,36 Watts,0.798,25.900,20.668
2026-05-21 13:55:15,36 Watts,0.798,25.900,20.668
2026-05-21 13:55:15,36 Watts,0.798,25.900,20.668
2026-05-21 13:55:16,36 Watts,0.799,25.900,20.694
2026-05-21 13:55:17,35 Watts,0.799,25.600,20.454
2026-05-21 13:55:18,35 Watts,0.798,25.600,20.429
2026-05-21 13:55:18,35 Watts,0.799,25.600,20.454
2026-05-21 13:55:20,35 Watts,0.798,25.600,20.429
2026-05-21 13:55:20,36 Watts,0.799,25.600,20.454
2026-05-21 13:55:21,36 Watts,0.798,25.600,20.429
2026-05-21 13:55:22,38 Watts,0.798,25.600,20.429
2026-05-21 13:55:23,38 Watts,0.798,25.400,20.269
2026-05-21 13:55:23,38 Watts,0.798,25.400,20.269
2026-05-21 13:55:24,38 Watts,0.799,25.400,20.295
2026-05-21 13:55:25,36 Watts,0.797,25.400,20.244
2026-05-21 13:55:26,36 Watts,0.798,25.900,20.668
2026-05-21 13:55:26,36 Watts,0.798,25.900,20.668
2026-05-21 13:55:28,36 Watts,0.798,25.900,20.668
2026-05-21 13:55:28,35 Watts,0.798,25.500,20.349
2026-05-21 13:55:29,35 Watts,0.799,25.500,20.375
2026-05-21 13:55:30,35 Watts,0.798,25.500,20.349
2026-05-21 13:55:31,35 Watts,0.798,25.500,20.349
2026-05-21 13:55:31,35 Watts,0.798,25.700,20.509
2026-05-21 13:55:33,35 Watts,0.799,25.700,20.534
2026-05-21 13:55:33,35 Watts,0.798,25.700,20.509
2026-05-21 13:55:34,35 Watts,0.797,25.700,20.483
2026-05-21 13:55:35,39 Watts,0.798,25.600,20.429
2026-05-21 13:55:36,39 Watts,0.798,25.600,20.429
2026-05-21 13:55:36,39 Watts,0.798,25.600,20.429
2026-05-21 13:55:37,39 Watts,0.798,25.600,20.429
2026-05-21 13:55:38,36 Watts,0.798,25.900,20.668
2026-05-21 13:55:39,36 Watts,0.798,25.900,20.668
2026-05-21 13:55:39,34 Watts,0.798,25.900,20.668
2026-05-21 13:55:41,34 Watts,0.797,25.500,20.324
2026-05-21 13:55:41,34 Watts,0.798,25.500,20.349
2026-05-21 13:55:42,34 Watts,0.799,25.500,20.375
2026-05-21 13:55:43,36 Watts,0.798,25.500,20.349
2026-05-21 13:55:44,36 Watts,0.798,25.700,20.509
2026-05-21 13:55:44,36 Watts,0.798,25.700,20.509
2026-05-21 13:55:46,36 Watts,0.798,25.700,20.509
2026-05-21 13:55:46,38 Watts,0.799,25.400,20.295
2026-05-21 13:55:47,38 Watts,0.797,25.400,20.244
2026-05-21 13:55:48,38 Watts,0.798,25.400,20.269
2026-05-21 13:55:49,38 Watts,0.798,25.400,20.269
2026-05-21 13:55:49,35 Watts,0.798,25.500,20.349
2026-05-21 13:55:50,35 Watts,0.799,25.500,20.375
2026-05-21 13:55:51,35 Watts,0.798,25.500,20.349
2026-05-21 13:55:52,35 Watts,0.798,25.500,20.349
2026-05-21 13:55:53,34 Watts,0.798,25.600,20.429
2026-05-21 13:55:54,34 Watts,0.798,25.600,20.429
2026-05-21 13:55:54,34 Watts,0.798,25.600,20.429
2026-05-21 13:55:55,34 Watts,0.798,25.600,20.429
2026-05-21 13:55:56,36 Watts,0.797,25.700,20.483
2026-05-21 13:55:57,36 Watts,0.798,25.700,20.509
2026-05-21 13:55:57,36 Watts,0.798,25.700,20.509
2026-05-21 13:55:59,36 Watts,0.798,25.600,20.429
2026-05-21 13:55:59,39 Watts,0.798,25.600,20.429
2026-05-21 13:56:00,39 Watts,0.798,25.600,20.429
2026-05-21 13:56:01,36 Watts,0.798,25.600,20.429
2026-05-21 13:56:02,36 Watts,0.798,25.600,20.429
2026-05-21 13:56:02,36 Watts,0.797,25.600,20.403
2026-05-21 13:56:04,36 Watts,0.798,25.600,20.429
2026-05-21 13:56:04,38 Watts,0.798,25.900,20.668
2026-05-21 13:56:05,38 Watts,0.798,25.900,20.668
2026-05-21 13:56:06,38 Watts,0.798,25.900,20.668
2026-05-21 13:56:07,38 Watts,0.798,25.900,20.668
2026-05-21 13:56:07,36 Watts,0.798,25.800,20.588
2026-05-21 13:56:08,36 Watts,0.798,25.800,20.588
2026-05-21 13:56:09,36 Watts,0.798,25.800,20.588
2026-05-21 13:56:10,36 Watts,0.798,25.800,20.588
2026-05-21 13:56:10,35 Watts,0.799,25.700,20.534
2026-05-21 13:56:12,35 Watts,0.798,25.700,20.509
2026-05-21 13:56:12,35 Watts,0.798,25.700,20.509
2026-05-21 13:56:13,35 Watts,0.798,25.700,20.509
2026-05-21 13:56:14,37 Watts,0.799,26.000,20.774
2026-05-21 13:56:15,37 Watts,0.797,26.000,20.722
2026-05-21 13:56:15,37 Watts,0.798,26.000,20.748
2026-05-21 13:56:17,37 Watts,0.798,25.700,20.509
2026-05-21 13:56:17,36 Watts,0.798,25.700,20.509
2026-05-21 13:56:18,36 Watts,0.798,25.700,20.509
2026-05-21 13:56:19,35 Watts,0.798,25.700,20.509
2026-05-21 13:56:20,35 Watts,0.798,25.700,20.509
2026-05-21 13:56:20,35 Watts,0.798,25.700,20.509
2026-05-21 13:56:21,35 Watts,0.797,25.700,20.483
2026-05-21 13:56:22,37 Watts,0.798,25.700,20.509
2026-05-21 13:56:23,37 Watts,0.798,25.700,20.509
2026-05-21 13:56:23,37 Watts,0.798,25.700,20.509
2026-05-21 13:56:25,37 Watts,0.798,25.700,20.509
2026-05-21 13:56:25,37 Watts,0.798,25.800,20.588
2026-05-21 13:56:26,37 Watts,0.798,25.800,20.588
2026-05-21 13:56:27,37 Watts,0.798,25.800,20.588
2026-05-21 13:56:28,37 Watts,0.798,25.800,20.588
2026-05-21 13:56:28,34 Watts,0.798,25.500,20.349
2026-05-21 13:56:30,34 Watts,0.798,25.500,20.349
2026-05-21 13:56:30,34 Watts,0.797,25.500,20.324
2026-05-21 13:56:31,34 Watts,0.798,25.500,20.349
2026-05-21 13:56:32,34 Watts,0.798,25.200,20.110
2026-05-21 13:56:33,34 Watts,0.798,25.200,20.110
2026-05-21 13:56:33,34 Watts,0.798,25.200,20.110
2026-05-21 13:56:34,34 Watts,0.798,25.200,20.110
2026-05-21 13:56:35,41 Watts,0.798,25.700,20.509
2026-05-21 13:56:36,41 Watts,0.798,25.700,20.509
2026-05-21 13:56:37,35 Watts,0.798,25.700,20.509
2026-05-21 13:56:38,35 Watts,0.798,25.400,20.269
2026-05-21 13:56:38,35 Watts,0.798,25.400,20.269
2026-05-21 13:56:39,35 Watts,0.797,25.400,20.244
2026-05-21 13:56:40,35 Watts,0.799,25.400,20.295
2026-05-21 13:56:41,35 Watts,0.798,25.500,20.349
2026-05-21 13:56:41,35 Watts,0.798,25.500,20.349
2026-05-21 13:56:43,35 Watts,0.798,25.500,20.349
2026-05-21 13:56:43,35 Watts,0.798,25.300,20.189
2026-05-21 13:56:44,35 Watts,0.798,25.300,20.189
2026-05-21 13:56:45,35 Watts,0.797,25.300,20.164
2026-05-21 13:56:46,35 Watts,0.798,25.300,20.189
2026-05-21 13:56:46,35 Watts,0.798,25.500,20.349
2026-05-21 13:56:48,35 Watts,0.798,25.500,20.349
2026-05-21 13:56:48,35 Watts,0.797,25.500,20.324
2026-05-21 13:56:49,35 Watts,0.798,25.500,20.349
2026-05-21 13:56:50,36 Watts,0.798,25.600,20.429
2026-05-21 13:56:51,36 Watts,0.798,25.600,20.429
2026-05-21 13:56:51,36 Watts,0.798,25.600,20.429
2026-05-21 13:56:52,36 Watts,0.799,25.600,20.454
2026-05-21 13:56:53,35 Watts,0.799,25.600,20.454
2026-05-21 13:56:54,35 Watts,0.799,25.600,20.454
2026-05-21 13:56:54,35 Watts,0.798,25.600,20.429
2026-05-21 13:56:56,35 Watts,0.798,25.600,20.429
2026-05-21 13:56:56,41 Watts,0.798,25.600,20.429
2026-05-21 13:56:57,41 Watts,0.797,25.600,20.403
2026-05-21 13:56:58,38 Watts,0.798,25.600,20.429
2026-05-21 13:56:59,38 Watts,0.798,25.600,20.429
2026-05-21 13:56:59,38 Watts,0.799,25.600,20.454
2026-05-21 13:57:01,38 Watts,0.799,25.600,20.454
2026-05-21 13:57:01,40 Watts,0.798,25.700,20.509
2026-05-21 13:57:02,40 Watts,0.798,25.700,20.509
2026-05-21 13:57:03,40 Watts,0.798,25.700,20.509
2026-05-21 13:57:04,40 Watts,0.798,25.700,20.509
2026-05-21 13:57:04,35 Watts,0.798,25.500,20.349
2026-05-21 13:57:05,35 Watts,0.798,25.500,20.349
2026-05-21 13:57:06,35 Watts,0.798,25.500,20.349
2026-05-21 13:57:07,35 Watts,0.797,25.500,20.324
2026-05-21 13:57:07,35 Watts,0.798,25.600,20.429
2026-05-21 13:57:09,35 Watts,0.798,25.600,20.429
2026-05-21 13:57:09,35 Watts,0.798,25.600,20.429
2026-05-21 13:57:10,35 Watts,0.798,25.600,20.429
2026-05-21 13:57:11,40 Watts,0.798,25.700,20.509
2026-05-21 13:57:12,40 Watts,0.798,25.700,20.509
2026-05-21 13:57:12,40 Watts,0.797,25.700,20.483
2026-05-21 13:57:14,40 Watts,0.797,25.600,20.403
2026-05-21 13:57:14,35 Watts,0.798,25.600,20.429
2026-05-21 13:57:15,35 Watts,0.798,25.600,20.429
2026-05-21 13:57:16,36 Watts,0.797,25.600,20.403
2026-05-21 13:57:17,36 Watts,0.799,25.500,20.375
2026-05-21 13:57:17,36 Watts,0.798,25.500,20.349
2026-05-21 13:57:18,36 Watts,0.798,25.500,20.349
2026-05-21 13:57:19,35 Watts,0.797,25.500,20.324
2026-05-21 13:57:20,35 Watts,0.798,25.600,20.429
2026-05-21 13:57:21,35 Watts,0.798,25.600,20.429
2026-05-21 13:57:22,35 Watts,0.798,25.600,20.429
2026-05-21 13:57:22,37 Watts,0.797,25.400,20.244
2026-05-21 13:57:23,37 Watts,0.799,25.400,20.295
2026-05-21 13:57:24,37 Watts,0.798,25.400,20.269
2026-05-21 13:57:25,37 Watts,0.798,25.400,20.269
2026-05-21 13:57:25,38 Watts,0.797,25.600,20.403
2026-05-21 13:57:27,38 Watts,0.798,25.600,20.429
2026-05-21 13:57:27,38 Watts,0.798,25.600,20.429
2026-05-21 13:57:28,38 Watts,0.797,25.600,20.403
2026-05-21 13:57:29,36 Watts,0.798,25.500,20.349
2026-05-21 13:57:30,36 Watts,0.798,25.500,20.349
2026-05-21 13:57:30,36 Watts,0.799,25.500,20.375
2026-05-21 13:57:32,36 Watts,0.798,25.500,20.349
2026-05-21 13:57:32,41 Watts,0.798,25.500,20.349
2026-05-21 13:57:33,41 Watts,0.798,25.500,20.349
2026-05-21 13:57:34,40 Watts,0.798,25.500,20.349
2026-05-21 13:57:35,40 Watts,0.798,25.500,20.349
2026-05-21 13:57:35,40 Watts,0.798,25.500,20.349
2026-05-21 13:57:36,40 Watts,0.798,25.500,20.349
2026-05-21 13:57:37,38 Watts,0.798,25.500,20.349
2026-05-21 13:57:38,38 Watts,0.798,25.800,20.588
2026-05-21 13:57:38,38 Watts,0.798,25.800,20.588
2026-05-21 13:57:40,38 Watts,0.798,25.800,20.588
2026-05-21 13:57:40,37 Watts,0.798,25.900,20.668
2026-05-21 13:57:41,37 Watts,0.798,25.900,20.668
2026-05-21 13:57:42,37 Watts,0.798,25.900,20.668
2026-05-21 13:57:43,37 Watts,0.797,25.900,20.642
2026-05-21 13:57:43,35 Watts,0.797,25.700,20.483
2026-05-21 13:57:45,35 Watts,0.798,25.700,20.509
2026-05-21 13:57:45,35 Watts,0.798,25.700,20.509
2026-05-21 13:57:46,35 Watts,0.798,25.700,20.509
2026-05-21 13:57:47,41 Watts,0.798,25.600,20.429
2026-05-21 13:57:48,41 Watts,0.798,25.600,20.429
2026-05-21 13:57:48,41 Watts,0.798,25.600,20.429
2026-05-21 13:57:49,41 Watts,0.798,25.600,20.429
2026-05-21 13:57:50,34 Watts,0.798,25.600,20.429
2026-05-21 13:57:51,34 Watts,0.798,25.600,20.429
2026-05-21 13:57:51,36 Watts,0.797,25.600,20.403
2026-05-21 13:57:53,36 Watts,0.798,25.600,20.429
2026-05-21 13:57:53,36 Watts,0.797,25.600,20.403
2026-05-21 13:57:54,36 Watts,0.797,25.600,20.403
2026-05-21 13:57:55,35 Watts,0.797,25.600,20.403
2026-05-21 13:57:56,35 Watts,0.798,26.000,20.748
2026-05-21 13:57:56,35 Watts,0.797,26.000,20.722
2026-05-21 13:57:58,35 Watts,0.797,26.000,20.722
2026-05-21 13:57:58,36 Watts,0.798,25.600,20.429
2026-05-21 13:57:59,36 Watts,0.798,25.600,20.429
2026-05-21 13:58:00,36 Watts,0.798,25.600,20.429
2026-05-21 13:58:01,36 Watts,0.797,25.600,20.403
2026-05-21 13:58:01,36 Watts,0.799,25.700,20.534
2026-05-21 13:58:02,36 Watts,0.798,25.700,20.509
2026-05-21 13:58:03,36 Watts,0.798,25.700,20.509
2026-05-21 13:58:04,36 Watts,0.798,25.700,20.509
2026-05-21 13:58:05,35 Watts,0.797,25.300,20.164
2026-05-21 13:58:06,35 Watts,0.798,25.300,20.189
2026-05-21 13:58:06,35 Watts,0.798,25.300,20.189
2026-05-21 13:58:07,35 Watts,0.798,25.300,20.189
2026-05-21 13:58:08,40 Watts,0.798,25.700,20.509
2026-05-21 13:58:09,40 Watts,0.798,25.700,20.509
2026-05-21 13:58:09,40 Watts,0.797,25.700,20.483
2026-05-21 13:58:11,40 Watts,0.798,25.600,20.429
2026-05-21 13:58:11,37 Watts,0.798,25.600,20.429
2026-05-21 13:58:12,37 Watts,0.797,25.600,20.403
2026-05-21 13:58:13,37 Watts,0.798,25.600,20.429
2026-05-21 13:58:14,37 Watts,0.798,25.700,20.509
2026-05-21 13:58:14,37 Watts,0.797,25.700,20.483
2026-05-21 13:58:16,37 Watts,0.798,25.700,20.509
2026-05-21 13:58:16,37 Watts,0.798,25.800,20.588
2026-05-21 13:58:17,37 Watts,0.799,25.800,20.614
2026-05-21 13:58:18,37 Watts,0.798,25.800,20.588
2026-05-21 13:58:19,37 Watts,0.798,25.800,20.588
2026-05-21 13:58:19,35 Watts,0.797,26.100,20.802
2026-05-21 13:58:20,35 Watts,0.798,26.100,20.828
2026-05-21 13:58:21,35 Watts,0.798,26.100,20.828
2026-05-21 13:58:22,35 Watts,0.797,26.100,20.802
2026-05-21 13:58:22,37 Watts,0.798,25.500,20.349
2026-05-21 13:58:24,37 Watts,0.799,25.500,20.375
2026-05-21 13:58:24,37 Watts,0.798,25.500,20.349
2026-05-21 13:58:25,37 Watts,0.798,25.500,20.349
2026-05-21 13:58:26,35 Watts,0.798,25.400,20.269
2026-05-21 13:58:27,35 Watts,0.797,25.400,20.244
2026-05-21 13:58:27,35 Watts,0.798,25.400,20.269
2026-05-21 13:58:29,35 Watts,0.798,25.900,20.668
2026-05-21 13:58:29,35 Watts,0.798,25.900,20.668
2026-05-21 13:58:30,35 Watts,0.798,25.900,20.668
2026-05-21 13:58:31,35 Watts,0.797,25.900,20.642
2026-05-21 13:58:32,35 Watts,0.798,25.500,20.349
2026-05-21 13:58:32,35 Watts,0.798,25.500,20.349
2026-05-21 13:58:33,35 Watts,0.797,25.500,20.324
2026-05-21 13:58:34,40 Watts,0.798,25.500,20.349
2026-05-21 13:58:35,40 Watts,0.798,25.700,20.509
